Ellpsometry  Data
2/4/2024
3:31 PM
Number of Zones
2
50.000	8.274	8.786	180.274	180.372
50.100	8.069	8.538	180.473	179.963
50.200	7.866	8.501	180.253	180.351
50.300	7.747	8.286	180.438	180.117
50.400	7.531	8.176	179.959	180.158
50.500	7.387	7.972	180.234	180.206
50.600	7.269	7.829	180.472	180.163
50.700	7.124	7.691	180.287	180.320
50.800	6.944	7.514	180.539	180.126
50.900	6.844	7.379	180.296	180.518
51.000	6.583	7.282	180.012	180.465
51.100	6.468	7.093	180.725	180.447
51.200	6.339	6.920	180.344	180.196
51.300	6.205	6.772	180.368	180.366
51.400	6.018	6.664	180.317	180.383
51.500	5.847	6.446	180.259	180.225
51.600	5.679	6.334	180.148	180.401
51.700	5.617	6.148	180.598	180.885
51.800	5.432	5.977	180.518	180.158
51.900	5.292	5.901	180.663	180.437
52.000	5.142	5.675	180.348	180.403
52.100	4.950	5.463	180.076	180.320
52.200	4.834	5.333	180.074	180.310
52.300	4.573	5.180	180.308	180.052
52.400	4.410	5.039	180.257	180.463
52.500	4.284	4.871	180.449	180.561
52.600	4.165	4.780	180.038	180.173
52.700	4.063	4.525	180.574	180.256
52.800	3.843	4.462	180.058	180.347
52.900	3.729	4.300	180.818	180.807
53.000	3.473	4.133	180.709	180.464
53.100	3.360	3.969	180.353	180.507
53.200	3.278	3.836	180.183	180.673
53.300	3.053	3.596	180.615	180.751
53.400	2.952	3.472	181.106	180.762
53.500	2.711	3.317	180.577	180.768
53.600	2.588	3.221	180.866	179.858
53.700	2.449	2.972	181.295	180.852
53.800	2.219	2.915	181.197	181.151
53.900	2.116	2.700	180.545	180.682
54.000	1.972	2.611	181.370	180.853
54.100	1.807	2.394	180.333	181.042
54.200	1.691	2.242	182.384	180.880
54.300	1.543	2.088	180.727	180.969
54.400	1.364	1.891	182.893	181.858
54.500	1.188	1.852	182.268	181.121
54.600	1.002	1.630	182.038	181.224
54.700	0.860	1.456	182.299	180.699
54.800	0.780	1.287	181.497	181.224
54.900	0.576	1.162	185.701	181.105
55.000	0.404	1.013	184.427	180.959
55.100	0.277	0.819	186.050	183.384
55.200	0.099	0.667	207.878	179.976
55.300	0.075	0.525	334.445	181.806
55.400	0.228	0.334	350.439	187.976
55.500	0.352	0.198	355.255	187.938
55.600	0.528	0.068	358.128	220.520
55.700	0.652	0.084	354.955	355.129
55.800	0.870	0.244	355.245	353.964
55.900	1.038	0.477	359.343	358.245
56.000	1.122	0.605	357.690	356.122
56.100	1.363	0.765	358.186	356.939
56.200	1.474	0.884	357.736	358.637
56.300	1.653	1.069	358.528	358.547
56.400	1.831	1.251	358.891	358.294
56.500	2.023	1.388	359.059	359.379
56.600	2.144	1.503	359.090	359.236
56.700	2.224	1.719	358.774	359.821
56.800	2.444	1.885	359.278	359.158
56.900	2.551	2.056	358.654	358.362
57.000	2.738	2.150	359.761	358.961
57.100	2.877	2.411	359.048	359.276
57.200	3.065	2.468	359.311	359.369
57.300	3.260	2.681	358.873	358.526
57.400	3.371	2.776	359.533	359.680
57.500	3.499	2.948	359.489	359.206
57.600	3.665	3.079	359.014	359.476
57.700	3.834	3.262	359.111	359.394
57.800	3.955	3.428	359.442	359.500
57.900	4.123	3.563	359.340	359.581
58.000	4.334	3.825	359.414	359.779
58.100	4.427	3.854	359.382	359.203
58.200	4.587	4.064	359.050	359.284
58.300	4.787	4.303	359.237	359.979
58.400	4.875	4.329	359.283	359.604
58.500	5.069	4.543	359.698	359.664
58.600	5.266	4.675	359.336	359.577
58.700	5.381	4.858	359.396	359.814
58.800	5.549	5.044	359.597	359.664
58.900	5.719	5.168	359.684	359.867
59.000	5.803	5.358	359.440	0.028
59.100	5.982	5.450	359.857	359.414
59.200	6.198	5.627	359.447	359.899
59.300	6.396	5.804	359.563	359.836
59.400	6.475	5.995	359.741	359.882
59.500	6.659	6.110	359.575	359.756
59.600	6.798	6.287	359.828	359.848
59.700	6.928	6.442	359.616	359.327
59.800	7.147	6.570	359.591	0.006
59.900	7.266	6.734	359.689	359.928
60.000	7.430	6.952	359.648	359.939
